Date,Province,Commodity,Price
2020-12-01,JAWA BARAT,"Chili (bird's eye, red)",56161.224444444444
2020-12-01,JAWA BARAT,Chili (red),56605.220588235294
2020-12-01,JAWA BARAT,"Chili (red, curly)",54599.25277777778
2020-12-01,JAWA BARAT,"Chili (red, large)",58657.977777777785
2020-12-01,JAWA TENGAH,Chili (bird's eye),38339.693333333336
2020-12-01,JAWA TENGAH,"Chili (bird's eye, green)",27900.45695652174
2020-12-01,JAWA TENGAH,"Chili (bird's eye, red)",49006.291739130436
2020-12-01,JAWA TENGAH,Chili (red),50092.82181818182
2020-12-01,JAWA TENGAH,"Chili (red, curly)",50511.512500000004
2020-12-01,JAWA TENGAH,"Chili (red, large)",51029.748695652175
2020-12-01,JAWA TIMUR,Chili (bird's eye),32695.06625
2020-12-01,JAWA TIMUR,"Chili (bird's eye, green)",25801.938947368424
2020-12-01,JAWA TIMUR,"Chili (bird's eye, red)",41447.367333333335
2020-12-01,JAWA TIMUR,Chili (red),48198.09888888889
2020-12-01,JAWA TIMUR,"Chili (red, curly)",47443.60857142857
2020-12-01,JAWA TIMUR,"Chili (red, large)",49843.49157894737
2020-12-01,KALIMANTAN BARAT,Chili (bird's eye),78537.28
2020-12-01,KALIMANTAN BARAT,"Chili (bird's eye, green)",72557.01833333333
2020-12-01,KALIMANTAN BARAT,"Chili (bird's eye, red)",84517.54333333333
2020-12-01,KALIMANTAN BARAT,Chili (red),61677.6325
2020-12-01,KALIMANTAN BARAT,"Chili (red, curly)",64059.2125
2020-12-01,KALIMANTAN BARAT,"Chili (red, large)",67131.58
2020-12-01,KALIMANTAN SELATAN,Chili (bird's eye),45351.9725
2020-12-01,KALIMANTAN SELATAN,"Chili (bird's eye, green)",34447.3675
2020-12-01,KALIMANTAN SELATAN,"Chili (bird's eye, red)",56256.58
2020-12-01,KALIMANTAN SELATAN,Chili (red),58648.0275
2020-12-01,KALIMANTAN SELATAN,"Chili (red, curly)",56532.895
2020-12-01,KALIMANTAN SELATAN,"Chili (red, large)",60763.159999999996
2020-12-01,KALIMANTAN TENGAH,Chili (bird's eye),46418.369999999995
2020-12-01,KALIMANTAN TENGAH,"Chili (bird's eye, green)",33031.8
2020-12-01,KALIMANTAN TENGAH,"Chili (bird's eye, red)",60834.427500000005
2020-12-01,KALIMANTAN TENGAH,Chili (red),71173.5075
2020-12-01,KALIMANTAN TENGAH,"Chili (red, curly)",68240.695
2020-12-01,KALIMANTAN TENGAH,"Chili (red, large)",74645.4675
2020-12-01,KALIMANTAN TIMUR,Chili (bird's eye),46252.19
2020-12-01,KALIMANTAN TIMUR,"Chili (bird's eye, green)",44627.193333333336
2020-12-01,KALIMANTAN TIMUR,"Chili (bird's eye, red)",47877.19166666667
2020-12-01,KALIMANTAN TIMUR,Chili (red),49101.972499999996
2020-12-01,KALIMANTAN TIMUR,"Chili (red, curly)",47043.85833333334
2020-12-01,KALIMANTAN TIMUR,"Chili (red, large)",52678.945999999996
2020-12-01,KALIMANTAN UTARA,Chili (bird's eye),69730.0675
2020-12-01,KALIMANTAN UTARA,"Chili (bird's eye, green)",80072.23666666668
2020-12-01,KALIMANTAN UTARA,"Chili (bird's eye, red)",63891.2525
2020-12-01,KALIMANTAN UTARA,Chili (red),59453.365000000005
2020-12-01,KALIMANTAN UTARA,"Chili (red, curly)",53998.97
2020-12-01,KALIMANTAN UTARA,"Chili (red, large)",61753.0975
2020-12-01,KEPULAUAN BANGKA BELITUNG,Chili (bird's eye),53942.98
2020-12-01,KEPULAUAN BANGKA BELITUNG,"Chili (bird's eye, green)",39651.317500000005
2020-12-01,KEPULAUAN BANGKA BELITUNG,"Chili (bird's eye, red)",66032.89499999999
2020-12-01,KEPULAUAN BANGKA BELITUNG,Chili (red),67917.7625
2020-12-01,KEPULAUAN BANGKA BELITUNG,"Chili (red, curly)",60835.5275
2020-12-01,KEPULAUAN BANGKA BELITUNG,"Chili (red, large)",75000.0
2020-12-01,KEPULAUAN RIAU,Chili (bird's eye),47321.052
2020-12-01,KEPULAUAN RIAU,"Chili (bird's eye, green)",47321.052
2020-12-01,KEPULAUAN RIAU,Chili (red),62105.26
2020-12-01,KEPULAUAN RIAU,"Chili (red, curly)",63652.630000000005
2020-12-01,LAMPUNG,Chili (bird's eye),44786.185
2020-12-01,LAMPUNG,"Chili (bird's eye, green)",40875.0
2020-12-01,LAMPUNG,"Chili (bird's eye, red)",48697.3675
2020-12-01,LAMPUNG,Chili (red),51750.0
2020-12-01,LAMPUNG,"Chili (red, curly)",53967.1075
2020-12-01,LAMPUNG,"Chili (red, large)",57035.08666666667
2020-12-01,MALUKU,Chili (bird's eye),61365.1325
2020-12-01,MALUKU,"Chili (bird's eye, green)",40789.47
2020-12-01,MALUKU,"Chili (bird's eye, red)",65592.105
2020-12-01,MALUKU,Chili (red),54407.8925
2020-12-01,MALUKU,"Chili (red, curly)",51644.735
2020-12-01,MALUKU,"Chili (red, large)",53684.21
2020-12-01,MALUKU UTARA,Chili (bird's eye),111578.95
2020-12-01,MALUKU UTARA,"Chili (bird's eye, green)",111578.95
2020-12-01,MALUKU UTARA,"Chili (bird's eye, red)",60000.0
2020-12-01,MALUKU UTARA,Chili (red),43026.315
2020-12-01,MALUKU UTARA,"Chili (red, curly)",50000.0
2020-12-01,MALUKU UTARA,"Chili (red, large)",36052.63
2020-12-01,NUSA TENGGARA BARAT,Chili (bird's eye),28226.314000000002
2020-12-01,NUSA TENGGARA BARAT,"Chili (bird's eye, green)",18500.0
2020-12-01,NUSA TENGGARA BARAT,"Chili (bird's eye, red)",34915.79
2020-12-01,NUSA TENGGARA BARAT,Chili (red),39457.237499999996
2020-12-01,NUSA TENGGARA BARAT,"Chili (red, curly)",40721.052
2020-12-01,NUSA TENGGARA BARAT,"Chili (red, large)",40157.896
2020-12-01,NUSA TENGGARA TIMUR,Chili (bird's eye),46056.582500000004
2020-12-01,NUSA TENGGARA TIMUR,"Chili (bird's eye, green)",42532.895000000004
2020-12-01,NUSA TENGGARA TIMUR,"Chili (bird's eye, red)",49572.37
2020-12-01,NUSA TENGGARA TIMUR,Chili (red),60702.630000000005
2020-12-01,NUSA TENGGARA TIMUR,"Chili (red, curly)",64488.815
2020-12-01,NUSA TENGGARA TIMUR,"Chili (red, large)",56912.5
2020-12-01,PAPUA,Chili (bird's eye),68495.615
2020-12-01,PAPUA,"Chili (bird's eye, green)",51819.08
2020-12-01,PAPUA,"Chili (bird's eye, red)",92000.00125
2020-12-01,PAPUA,Chili (red),58601.975
2020-12-01,PAPUA,"Chili (red, curly)",56281.95428571429
2020-12-01,PAPUA,"Chili (red, large)",60884.86875
2020-12-01,PAPUA BARAT,Chili (bird's eye),83815.79000000001
2020-12-01,PAPUA BARAT,"Chili (bird's eye, green)",63975.565
2020-12-01,PAPUA BARAT,"Chili (bird's eye, red)",87500.0
2020-12-01,PAPUA BARAT,Chili (red),55412.28
2020-12-01,PAPUA BARAT,"Chili (red, curly)",50197.3675
2020-12-01,PAPUA BARAT,"Chili (red, large)",56175.44
2020-12-01,RIAU,Chili (bird's eye),51431.58
2020-12-01,RIAU,"Chili (bird's eye, green)",46500.0
2020-12-01,RIAU,"Chili (bird's eye, red)",61309.2125
2020-12-01,RIAU,Chili (red),53705.5925
2020-12-01,RIAU,"Chili (red, curly)",57184.21125
2020-12-01,RIAU,"Chili (red, large)",47570.17333333333
2020-12-01,SULAWESI BARAT,Chili (bird's eye),25506.58
2020-12-01,SULAWESI BARAT,"Chili (bird's eye, green)",17743.42
2020-12-01,SULAWESI BARAT,"Chili (bird's eye, red)",33269.735
2020-12-01,SULAWESI BARAT,Chili (red),35557.01666666667
2020-12-01,SULAWESI BARAT,"Chili (red, curly)",35322.3675
2020-12-01,SULAWESI BARAT,"Chili (red, large)",35184.21
2020-12-01,SULAWESI SELATAN,Chili (bird's eye),31947.367777777778
2020-12-01,SULAWESI SELATAN,"Chili (bird's eye, red)",31989.472999999998
2020-12-01,SULAWESI SELATAN,Chili (red),35246.052
2020-12-01,SULAWESI SELATAN,"Chili (red, curly)",35000.0
2020-12-01,SULAWESI SELATAN,"Chili (red, large)",35492.107
2020-12-01,SULAWESI TENGAH,Chili (bird's eye),44934.21
2020-12-01,SULAWESI TENGAH,"Chili (bird's eye, green)",43223.685
2020-12-01,SULAWESI TENGAH,"Chili (bird's eye, red)",46644.735
2020-12-01,SULAWESI TENGAH,Chili (red),38815.785
2020-12-01,SULAWESI TENGAH,"Chili (red, curly)",33684.21
2020-12-01,SULAWESI TENGAH,"Chili (red, large)",43947.369999999995
2020-12-01,SULAWESI TENGGARA,Chili (bird's eye),38803.947499999995
2020-12-01,SULAWESI TENGGARA,"Chili (bird's eye, green)",37328.947499999995
2020-12-01,SULAWESI TENGGARA,"Chili (bird's eye, red)",40276.315
2020-12-01,SULAWESI TENGGARA,Chili (red),36517.104999999996
2020-12-01,SULAWESI TENGGARA,"Chili (red, curly)",32743.4225
2020-12-01,SULAWESI TENGGARA,"Chili (red, large)",43859.65
2020-12-01,SULAWESI UTARA,Chili (bird's eye),46565.79
2020-12-01,SULAWESI UTARA,"Chili (bird's eye, green)",51052.630000000005
2020-12-01,SULAWESI UTARA,"Chili (bird's eye, red)",42078.945
2020-12-01,SULAWESI UTARA,Chili (red),36960.525
2020-12-01,SULAWESI UTARA,"Chili (red, curly)",36960.525
2020-12-01,SUMATERA BARAT,Chili (bird's eye),48371.3475
2020-12-01,SUMATERA BARAT,"Chili (bird's eye, green)",48371.3475
2020-12-01,SUMATERA BARAT,Chili (red),57540.57
2020-12-01,SUMATERA BARAT,"Chili (red, curly)",57540.57
2020-12-01,SUMATERA SELATAN,Chili (bird's eye),55131.579999999994
2020-12-01,SUMATERA SELATAN,"Chili (bird's eye, green)",48543.85999999999
2020-12-01,SUMATERA SELATAN,"Chili (bird's eye, red)",61719.29666666667
2020-12-01,SUMATERA SELATAN,Chili (red),59692.98333333334
2020-12-01,SUMATERA SELATAN,"Chili (red, curly)",60219.29666666667
2020-12-01,SUMATERA SELATAN,"Chili (red, large)",59166.66333333333
2020-12-01,SUMATERA UTARA,Chili (bird's eye),49829.531111111115
2020-12-01,SUMATERA UTARA,"Chili (bird's eye, green)",49487.32
2020-12-01,SUMATERA UTARA,"Chili (bird's eye, red)",49986.84
2020-12-01,SUMATERA UTARA,Chili (red),46362.368
2020-12-01,SUMATERA UTARA,"Chili (red, curly)",46295.93272727273
2021-01-01,ACEH,Chili (bird's eye),63887.5
2021-01-01,ACEH,"Chili (bird's eye, green)",64510.0
2021-01-01,ACEH,Chili (red),41708.333333333336
2021-01-01,ACEH,"Chili (red, curly)",41708.333333333336
2021-01-01,BALI,Chili (bird's eye),56662.5
2021-01-01,BALI,"Chili (bird's eye, green)",40200.0
2021-01-01,BALI,"Chili (bird's eye, red)",72031.25
2021-01-01,BALI,Chili (red),36593.75
2021-01-01,BALI,"Chili (red, curly)",41350.0
2021-01-01,BALI,"Chili (red, large)",31837.5
2021-01-01,BANTEN,Chili (bird's eye),82175.0
2021-01-01,BANTEN,"Chili (bird's eye, green)",75186.25
2021-01-01,BANTEN,"Chili (bird's eye, red)",88320.83333333333
2021-01-01,BANTEN,Chili (red),48387.5
2021-01-01,BANTEN,"Chili (red, curly)",51554.166666666664
2021-01-01,BANTEN,"Chili (red, large)",47479.166666666664
2021-01-01,BENGKULU,Chili (bird's eye),52393.333333333336
2021-01-01,BENGKULU,"Chili (bird's eye, green)",57418.75
2021-01-01,BENGKULU,"Chili (bird's eye, red)",48701.875
2021-01-01,BENGKULU,Chili (red),54434.375
2021-01-01,BENGKULU,"Chili (red, curly)",57416.666666666664
2021-01-01,BENGKULU,"Chili (red, large)",50662.5
2021-01-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (bird's eye, green)",57912.5
2021-01-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (bird's eye, red)",69437.5
2021-01-01,DAERAH ISTIMEWA YOGYAKARTA,Chili (red),50375.0
2021-01-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (red, curly)",47312.5
2021-01-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (red, large)",53437.5
2021-01-01,DKI JAKARTA,Chili (bird's eye),83541.66666666667
2021-01-01,DKI JAKARTA,"Chili (bird's eye, green)",77041.66666666667
2021-01-01,DKI JAKARTA,"Chili (bird's eye, red)",90041.66666666667
2021-01-01,DKI JAKARTA,Chili (red),61312.5
2021-01-01,DKI JAKARTA,"Chili (red, curly)",61541.666666666664
2021-01-01,DKI JAKARTA,"Chili (red, large)",61083.333333333336
2021-01-01,GORONTALO,Chili (bird's eye),64204.166666666664
2021-01-01,GORONTALO,"Chili (bird's eye, green)",54000.0
2021-01-01,GORONTALO,"Chili (bird's eye, red)",66183.33333333333
2021-01-01,GORONTALO,Chili (red),48462.5
2021-01-01,GORONTALO,"Chili (red, curly)",47891.666666666664
2021-01-01,JAMBI,Chili (bird's eye),77906.25
2021-01-01,JAMBI,"Chili (bird's eye, green)",68400.0
2021-01-01,JAMBI,"Chili (bird's eye, red)",87031.25
2021-01-01,JAMBI,Chili (red),42981.25
2021-01-01,JAMBI,"Chili (red, curly)",45881.25
2021-01-01,JAMBI,"Chili (red, large)",43766.666666666664
2021-01-01,JAWA BARAT,Chili (bird's eye),74578.08375
2021-01-01,JAWA BARAT,"Chili (bird's eye, green)",66975.8225
2021-01-01,JAWA BARAT,"Chili (bird's eye, red)",82887.20777777777
2021-01-01,JAWA BARAT,Chili (red),47235.10058823529
2021-01-01,JAWA BARAT,"Chili (red, curly)",48929.23944444445
2021-01-01,JAWA BARAT,"Chili (red, large)",44840.86277777778
2021-01-01,JAWA TENGAH,Chili (bird's eye),59834.92818181818
2021-01-01,JAWA TENGAH,"Chili (bird's eye, green)",47423.135833333334
2021-01-01,JAWA TENGAH,"Chili (bird's eye, red)",72761.15565217391
2021-01-01,JAWA TENGAH,Chili (red),42553.322499999995
2021-01-01,JAWA TENGAH,"Chili (red, curly)",46061.303636363635
2021-01-01,JAWA TENGAH,"Chili (red, large)",40194.13375
2021-01-01,JAWA TIMUR,Chili (bird's eye),53645.13888888889
2021-01-01,JAWA TIMUR,"Chili (bird's eye, green)",42081.57894736842
2021-01-01,JAWA TIMUR,"Chili (bird's eye, red)",67371.875
2021-01-01,JAWA TIMUR,Chili (red),36004.166666666664
2021-01-01,JAWA TIMUR,"Chili (red, curly)",44242.857142857145
2021-01-01,JAWA TIMUR,"Chili (red, large)",32511.842105263157
2021-01-01,KALIMANTAN BARAT,Chili (bird's eye),99504.27625
2021-01-01,KALIMANTAN BARAT,"Chili (bird's eye, green)",91760.0325
2021-01-01,KALIMANTAN BARAT,"Chili (bird's eye, red)",107248.52
2021-01-01,KALIMANTAN BARAT,Chili (red),66380.73285714285
2021-01-01,KALIMANTAN BARAT,"Chili (red, curly)",69601.09666666666
2021-01-01,KALIMANTAN BARAT,"Chili (red, large)",64868.585
2021-01-01,KALIMANTAN SELATAN,Chili (bird's eye),64859.045
2021-01-01,KALIMANTAN SELATAN,"Chili (bird's eye, green)",49489.4725
2021-01-01,KALIMANTAN SELATAN,"Chili (bird's eye, red)",80228.6175
2021-01-01,KALIMANTAN SELATAN,Chili (red),62936.677500000005
2021-01-01,KALIMANTAN SELATAN,"Chili (red, curly)",70886.5125
2021-01-01,KALIMANTAN SELATAN,"Chili (red, large)",54986.8425
2021-01-01,KALIMANTAN TENGAH,Chili (bird's eye),74375.0
2021-01-01,KALIMANTAN TENGAH,"Chili (bird's eye, green)",46281.25
2021-01-01,KALIMANTAN TENGAH,"Chili (bird's eye, red)",89812.5
2021-01-01,KALIMANTAN TENGAH,Chili (red),83241.72750000001
2021-01-01,KALIMANTAN TENGAH,"Chili (red, curly)",83898.4375
2021-01-01,KALIMANTAN TENGAH,"Chili (red, large)",82437.5
2021-01-01,KALIMANTAN TIMUR,Chili (bird's eye),56587.5
2021-01-01,KALIMANTAN TIMUR,"Chili (bird's eye, green)",49312.5
2021-01-01,KALIMANTAN TIMUR,"Chili (bird's eye, red)",62285.0
2021-01-01,KALIMANTAN TIMUR,Chili (red),50247.5
2021-01-01,KALIMANTAN TIMUR,"Chili (red, curly)",51750.0
2021-01-01,KALIMANTAN TIMUR,"Chili (red, large)",49558.333333333336
2021-01-01,KALIMANTAN UTARA,Chili (bird's eye),93500.0
2021-01-01,KALIMANTAN UTARA,"Chili (bird's eye, green)",98899.67
2021-01-01,KALIMANTAN UTARA,"Chili (bird's eye, red)",88093.75
2021-01-01,KALIMANTAN UTARA,Chili (red),59437.5
2021-01-01,KALIMANTAN UTARA,"Chili (red, curly)",55625.0
2021-01-01,KALIMANTAN UTARA,"Chili (red, large)",60562.5
2021-01-01,KEPULAUAN BANGKA BELITUNG,Chili (bird's eye),61075.0
2021-01-01,KEPULAUAN BANGKA BELITUNG,"Chili (bird's eye, green)",57843.75
2021-01-01,KEPULAUAN BANGKA BELITUNG,"Chili (bird's eye, red)",87756.25
2021-01-01,KEPULAUAN BANGKA BELITUNG,Chili (red),72350.0
2021-01-01,KEPULAUAN BANGKA BELITUNG,"Chili (red, curly)",67450.0
2021-01-01,KEPULAUAN BANGKA BELITUNG,"Chili (red, large)",77250.0
2021-01-01,KEPULAUAN RIAU,Chili (bird's eye),84295.0
2021-01-01,KEPULAUAN RIAU,"Chili (bird's eye, green)",84295.0
2021-01-01,KEPULAUAN RIAU,Chili (red),68505.0
2021-01-01,KEPULAUAN RIAU,"Chili (red, curly)",68505.0
2021-01-01,LAMPUNG,Chili (bird's eye),70150.0
2021-01-01,LAMPUNG,"Chili (bird's eye, green)",66406.25
2021-01-01,LAMPUNG,"Chili (bird's eye, red)",73893.75
2021-01-01,LAMPUNG,Chili (red),45243.75
2021-01-01,LAMPUNG,"Chili (red, curly)",49231.25
2021-01-01,LAMPUNG,"Chili (red, large)",56083.333333333336
2021-01-01,MALUKU,Chili (bird's eye),91291.66666666667
2021-01-01,MALUKU,"Chili (bird's eye, green)",42500.0
2021-01-01,MALUKU,"Chili (bird's eye, red)",100281.25
2021-01-01,MALUKU,Chili (red),74250.0
2021-01-01,MALUKU,"Chili (red, curly)",74031.25
2021-01-01,MALUKU,"Chili (red, large)",57222.22
2021-01-01,MALUKU UTARA,Chili (bird's eye),120882.5
2021-01-01,MALUKU UTARA,"Chili (bird's eye, green)",120882.5
2021-01-01,MALUKU UTARA,"Chili (bird's eye, red)",88125.0
2021-01-01,MALUKU UTARA,Chili (red),41500.0
2021-01-01,MALUKU UTARA,"Chili (red, curly)",48000.0
2021-01-01,MALUKU UTARA,"Chili (red, large)",35000.0
2021-01-01,NUSA TENGGARA BARAT,Chili (bird's eye),54130.0
2021-01-01,NUSA TENGGARA BARAT,"Chili (bird's eye, green)",28125.0
2021-01-01,NUSA TENGGARA BARAT,"Chili (bird's eye, red)",70935.0
2021-01-01,NUSA TENGGARA BARAT,Chili (red),47383.333333333336
2021-01-01,NUSA TENGGARA BARAT,"Chili (red, curly)",49745.0
2021-01-01,NUSA TENGGARA BARAT,"Chili (red, large)",39145.0
2021-01-01,NUSA TENGGARA TIMUR,Chili (bird's eye),57229.375
2021-01-01,NUSA TENGGARA TIMUR,"Chili (bird's eye, green)",49625.0
2021-01-01,NUSA TENGGARA TIMUR,"Chili (bird's eye, red)",64816.875
2021-01-01,NUSA TENGGARA TIMUR,Chili (red),59859.166666666664
2021-01-01,NUSA TENGGARA TIMUR,"Chili (red, curly)",62890.625
2021-01-01,NUSA TENGGARA TIMUR,"Chili (red, large)",59143.75
2021-01-01,PAPUA,Chili (bird's eye),57785.0
2021-01-01,PAPUA,"Chili (bird's eye, green)",46181.25
2021-01-01,PAPUA,"Chili (bird's eye, red)",79003.125
2021-01-01,PAPUA,Chili (red),49689.0625
2021-01-01,PAPUA,"Chili (red, curly)",46428.125
2021-01-01,PAPUA,"Chili (red, large)",52950.0
2021-01-01,PAPUA BARAT,Chili (bird's eye),98085.5275
2021-01-01,PAPUA BARAT,"Chili (bird's eye, green)",53250.0
2021-01-01,PAPUA BARAT,"Chili (bird's eye, red)",105250.0
2021-01-01,PAPUA BARAT,Chili (red),61750.0
2021-01-01,PAPUA BARAT,"Chili (red, curly)",55700.6575
2021-01-01,PAPUA BARAT,"Chili (red, large)",58458.332500000004
2021-01-01,RIAU,Chili (bird's eye),72022.91666666667
2021-01-01,RIAU,"Chili (bird's eye, green)",68993.75
2021-01-01,RIAU,"Chili (bird's eye, red)",80281.25
2021-01-01,RIAU,Chili (red),50318.75
2021-01-01,RIAU,"Chili (red, curly)",53109.375
2021-01-01,RIAU,"Chili (red, large)",45229.166666666664
2021-01-01,SULAWESI BARAT,Chili (bird's eye),35888.1575
2021-01-01,SULAWESI BARAT,"Chili (bird's eye, green)",20359.649999999998
2021-01-01,SULAWESI BARAT,"Chili (bird's eye, red)",47756.5775
2021-01-01,SULAWESI BARAT,Chili (red),35769.735
2021-01-01,SULAWESI BARAT,"Chili (red, curly)",42440.79
2021-01-01,SULAWESI BARAT,"Chili (red, large)",32394.735
2021-01-01,SULAWESI SELATAN,Chili (bird's eye),47555.555555555555
2021-01-01,SULAWESI SELATAN,"Chili (bird's eye, red)",47850.0
2021-01-01,SULAWESI SELATAN,Chili (red),31076.5625
2021-01-01,SULAWESI SELATAN,"Chili (red, curly)",37494.444444444445
2021-01-01,SULAWESI SELATAN,"Chili (red, large)",24558.333333333332
2021-01-01,SULAWESI TENGAH,Chili (bird's eye),62968.75
2021-01-01,SULAWESI TENGAH,"Chili (bird's eye, green)",57875.0
2021-01-01,SULAWESI TENGAH,"Chili (bird's eye, red)",68062.5
2021-01-01,SULAWESI TENGAH,Chili (red),38950.0
2021-01-01,SULAWESI TENGAH,"Chili (red, curly)",36662.5
2021-01-01,SULAWESI TENGAH,"Chili (red, large)",41309.21
2021-01-01,SULAWESI TENGGARA,Chili (bird's eye),51509.375
2021-01-01,SULAWESI TENGGARA,"Chili (bird's eye, green)",47706.25
2021-01-01,SULAWESI TENGGARA,"Chili (bird's eye, red)",55312.5
2021-01-01,SULAWESI TENGGARA,Chili (red),46812.5
2021-01-01,SULAWESI TENGGARA,"Chili (red, curly)",55181.25
2021-01-01,SULAWESI TENGGARA,"Chili (red, large)",43256.25
2021-01-01,SULAWESI UTARA,Chili (bird's eye),53414.475
2021-01-01,SULAWESI UTARA,"Chili (bird's eye, green)",43750.0
2021-01-01,SULAWESI UTARA,"Chili (bird's eye, red)",63078.945
2021-01-01,SULAWESI UTARA,Chili (red),37197.369999999995
2021-01-01,SULAWESI UTARA,"Chili (red, curly)",38894.74
2021-01-01,SUMATERA BARAT,Chili (bird's eye),64934.21
2021-01-01,SUMATERA BARAT,"Chili (bird's eye, green)",65631.9075
2021-01-01,SUMATERA BARAT,Chili (red),52077.96
2021-01-01,SUMATERA BARAT,"Chili (red, curly)",52077.96
2021-01-01,SUMATERA SELATAN,Chili (bird's eye),76212.5
2021-01-01,SUMATERA SELATAN,"Chili (bird's eye, green)",72625.0
2021-01-01,SUMATERA SELATAN,"Chili (bird's eye, red)",77516.66666666667
2021-01-01,SUMATERA SELATAN,Chili (red),59129.166666666664
2021-01-01,SUMATERA SELATAN,"Chili (red, curly)",59158.333333333336
2021-01-01,SUMATERA SELATAN,"Chili (red, large)",59100.0
2021-01-01,SUMATERA UTARA,Chili (bird's eye),61516.666666666664
2021-01-01,SUMATERA UTARA,"Chili (bird's eye, green)",61377.27272727273
2021-01-01,SUMATERA UTARA,"Chili (bird's eye, red)",63343.75
2021-01-01,SUMATERA UTARA,Chili (red),42287.5
2021-01-01,SUMATERA UTARA,"Chili (red, curly)",42090.90909090909
2021-02-01,ACEH,Chili (bird's eye),62157.89333333333
2021-02-01,ACEH,"Chili (bird's eye, green)",62151.315
2021-02-01,ACEH,Chili (red),38741.22666666666
2021-02-01,ACEH,"Chili (red, curly)",38741.22666666666
2021-02-01,BALI,Chili (bird's eye),62065.79
2021-02-01,BALI,"Chili (bird's eye, green)",46250.0
2021-02-01,BALI,"Chili (bird's eye, red)",78217.1075
2021-02-01,BALI,Chili (red),43927.6325
2021-02-01,BALI,"Chili (red, curly)",46177.63
2021-02-01,BALI,"Chili (red, large)",41677.6325
2021-02-01,BANTEN,Chili (bird's eye),86642.54166666667
2021-02-01,BANTEN,"Chili (bird's eye, green)",80578.948
2021-02-01,BANTEN,"Chili (bird's eye, red)",92995.61333333333
2021-02-01,BANTEN,Chili (red),54203.950000000004
2021-02-01,BANTEN,"Chili (red, curly)",59057.01833333333
2021-02-01,BANTEN,"Chili (red, large)",52173.682
2021-02-01,BENGKULU,Chili (bird's eye),63177.6325
2021-02-01,BENGKULU,"Chili (bird's eye, green)",69421.05249999999
2021-02-01,BENGKULU,"Chili (bird's eye, red)",56911.8425
2021-02-01,BENGKULU,Chili (red),48095.395
2021-02-01,BENGKULU,"Chili (red, curly)",51438.59666666667
2021-02-01,BENGKULU,"Chili (red, large)",43631.58
2021-02-01,DAERAH ISTIMEWA YOGYAKARTA,Chili (bird's eye),71184.21
2021-02-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (bird's eye, green)",64934.21000000001
2021-02-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (bird's eye, red)",77302.63
2021-02-01,DAERAH ISTIMEWA YOGYAKARTA,Chili (red),52730.26
2021-02-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (red, curly)",51052.63
2021-02-01,DAERAH ISTIMEWA YOGYAKARTA,"Chili (red, large)",54407.895000000004
